checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
105B,French,layer_25,last,571.0699,51.8824,0.614043,0.1088,0.2414,0.288,0.3589,0.4244,0.4972,0.6076,0.7078,0.8223
105B,French,layer_26,last,572.7158,53.7891,0.620663,0.1096,0.2324,0.2807,0.3557,0.4243,0.501,0.6148,0.715,0.8271
105B,French,layer_27,last,523.3086,47.3079,0.62592,0.1218,0.2408,0.2919,0.3715,0.4411,0.5181,0.6308,0.7277,0.8351
105B,French,layer_28,last,301.7322,24.2411,0.631718,0.1619,0.3351,0.393,0.4675,0.5282,0.5937,0.6894,0.7715,0.8619
105B,French,layer_29,last,59.6941,6.7445,0.636047,0.3131,0.5963,0.6417,0.689,0.7248,0.7626,0.8182,0.8664,0.9192
105B,French,layer_0,mean,70.9582,8.4296,1.138609,0.3291,0.4881,0.5591,0.6447,0.7114,0.7846,0.8796,0.9394,0.9798
105B,French,layer_1,mean,66.9593,8.5688,0.929932,0.3245,0.4957,0.5765,0.6713,0.7385,0.8077,0.8891,0.937,0.972
105B,French,layer_2,mean,2.3654,1.2441,0.846939,0.8963,0.9305,0.9419,0.9544,0.9631,0.972,0.9826,0.9893,0.9948
105B,French,layer_3,mean,1.9981,1.1825,0.810676,0.9195,0.9454,0.9546,0.9651,0.9717,0.9782,0.9861,0.9912,0.9955
105B,French,layer_4,mean,1.9591,1.176,0.790106,0.922,0.9468,0.9565,0.9669,0.9732,0.9791,0.9864,0.9912,0.9954
105B,French,layer_5,mean,2.166,1.2103,0.786069,0.9089,0.9349,0.9474,0.9619,0.9697,0.9767,0.9848,0.9901,0.9947
105B,French,layer_6,mean,2.1998,1.2124,0.774988,0.9081,0.934,0.9457,0.9596,0.9675,0.9747,0.9833,0.989,0.9941
105B,French,layer_7,mean,2.4998,1.2596,0.78434,0.8908,0.9196,0.9341,0.9519,0.9621,0.9711,0.9814,0.9879,0.9935
105B,French,layer_8,mean,2.7896,1.3016,0.784808,0.8763,0.9083,0.9244,0.9446,0.9564,0.9667,0.9785,0.9861,0.9926
105B,French,layer_9,mean,2.7252,1.2869,0.775184,0.8813,0.9112,0.9259,0.9442,0.9555,0.9657,0.9776,0.9854,0.9922
105B,French,layer_10,mean,2.9412,1.3177,0.773969,0.8709,0.9032,0.9187,0.9388,0.9518,0.9632,0.9761,0.9844,0.9916
105B,French,layer_11,mean,3.0864,1.3343,0.766174,0.8655,0.8982,0.9143,0.935,0.9483,0.96,0.9736,0.9827,0.9906
105B,French,layer_12,mean,3.5803,1.401,0.773908,0.8445,0.8821,0.9006,0.9247,0.9407,0.9549,0.9706,0.9809,0.9897
105B,French,layer_13,mean,4.7942,1.5561,0.784183,0.8011,0.8485,0.8735,0.905,0.9267,0.9449,0.9648,0.9773,0.9879
105B,French,layer_14,mean,4.9565,1.5642,0.76955,0.799,0.8464,0.8702,0.9008,0.922,0.9402,0.9609,0.9745,0.9862
105B,French,layer_15,mean,5.8142,1.6706,0.776453,0.773,0.8278,0.8565,0.8913,0.9152,0.9355,0.9581,0.9728,0.9854
105B,French,layer_16,mean,7.3169,1.8281,0.781072,0.7386,0.8008,0.8329,0.873,0.9012,0.925,0.9516,0.9688,0.9834
105B,French,layer_17,mean,9.4629,2.0432,0.790632,0.6983,0.7693,0.8062,0.8525,0.8852,0.9134,0.9449,0.965,0.9815
105B,French,layer_18,mean,12.7312,2.3579,0.798093,0.6494,0.7308,0.7731,0.8278,0.8671,0.9012,0.9382,0.961,0.9796
105B,French,layer_19,mean,15.1214,2.5882,0.79278,0.6191,0.7133,0.7573,0.8148,0.8559,0.8923,0.932,0.9569,0.9773
105B,French,layer_20,mean,21.4522,3.2219,0.796077,0.5531,0.6641,0.7181,0.7862,0.8362,0.88,0.9255,0.9529,0.9751
105B,French,layer_21,mean,30.073,4.1084,0.800931,0.487,0.6184,0.68,0.7562,0.8135,0.8644,0.917,0.9479,0.9726
105B,French,layer_22,mean,41.7498,5.4641,0.805539,0.4172,0.5742,0.6421,0.7266,0.7899,0.8477,0.9076,0.9423,0.9698
105B,French,layer_23,mean,52.2886,6.8293,0.810721,0.3686,0.54,0.6129,0.7046,0.7728,0.8362,0.9015,0.9388,0.9682
105B,French,layer_24,mean,72.2991,9.4283,0.820725,0.3088,0.4764,0.5586,0.6634,0.7448,0.8191,0.8923,0.9338,0.9659
105B,French,layer_25,mean,88.9954,12.5062,0.830322,0.2621,0.4323,0.5212,0.6378,0.7285,0.8103,0.8891,0.9326,0.9655
105B,French,layer_26,mean,110.6421,17.1674,0.845061,0.2156,0.3883,0.481,0.6068,0.7062,0.7958,0.8826,0.9299,0.9649
105B,French,layer_27,mean,118.6739,20.639,0.849974,0.1867,0.3735,0.4718,0.603,0.7041,0.7937,0.8811,0.9292,0.9649
105B,French,layer_28,mean,115.9181,22.7569,0.853484,0.1588,0.3784,0.485,0.6159,0.7131,0.7997,0.8841,0.931,0.966
105B,French,layer_29,mean,46.7531,7.0734,0.855831,0.3568,0.5491,0.6303,0.7268,0.7963,0.857,0.9167,0.9507,0.9758
105B,Indonesian,layer_0,last,24.8743,2.9116,1.956766,0.5851,0.6307,0.653,0.6948,0.74,0.7991,0.8895,0.9521,0.9901
105B,Indonesian,layer_1,last,26.2311,2.8775,1.326751,0.5886,0.6372,0.66,0.6982,0.7378,0.7896,0.8702,0.9314,0.9774
105B,Indonesian,layer_2,last,22.9981,2.6737,1.146725,0.6107,0.6585,0.6841,0.721,0.7562,0.8009,0.871,0.9263,0.9719
105B,Indonesian,layer_3,last,22.5015,2.6339,1.060234,0.6153,0.667,0.6939,0.7293,0.7615,0.8017,0.8662,0.9197,0.967
105B,Indonesian,layer_4,last,26.9027,2.9146,1.006259,0.5843,0.6493,0.6811,0.7191,0.7519,0.7921,0.8564,0.9109,0.9616
105B,Indonesian,layer_5,last,25.421,2.8428,0.967269,0.5914,0.659,0.6915,0.7279,0.7593,0.7969,0.8573,0.9096,0.9597
105B,Indonesian,layer_6,last,32.2209,3.2427,0.949614,0.5529,0.6317,0.6668,0.7067,0.7404,0.7805,0.8444,0.9003,0.9548
105B,Indonesian,layer_7,last,40.9257,3.6765,0.922143,0.5186,0.6036,0.6393,0.6813,0.7166,0.7592,0.8277,0.8881,0.9481
105B,Indonesian,layer_8,last,50.1416,4.1307,0.906019,0.4885,0.5792,0.6167,0.6598,0.6965,0.7411,0.8133,0.8776,0.9424
105B,Indonesian,layer_9,last,70.6748,5.1436,0.887593,0.4364,0.5356,0.5761,0.6223,0.6619,0.7101,0.7893,0.8606,0.9332
105B,Indonesian,layer_10,last,78.9135,5.4721,0.873385,0.4228,0.5218,0.5615,0.6077,0.6478,0.6972,0.7793,0.853,0.9286
105B,Indonesian,layer_11,last,83.5998,5.6155,0.853234,0.4173,0.516,0.5559,0.602,0.6417,0.6898,0.7707,0.8453,0.9234
105B,Indonesian,layer_12,last,107.0945,6.6495,0.830243,0.3824,0.4836,0.5249,0.5719,0.6133,0.6636,0.7499,0.8296,0.914
105B,Indonesian,layer_13,last,115.7603,6.9008,0.81087,0.3756,0.4736,0.5148,0.562,0.6038,0.6537,0.7401,0.8213,0.9083
105B,Indonesian,layer_14,last,128.9555,7.4539,0.794839,0.361,0.4592,0.5028,0.5509,0.5926,0.6422,0.7288,0.8118,0.9021
105B,Indonesian,layer_15,last,154.7423,8.7866,0.782658,0.3311,0.4347,0.4797,0.5303,0.5742,0.6259,0.7157,0.8016,0.8956
105B,Indonesian,layer_16,last,177.6434,10.0317,0.772606,0.3089,0.4144,0.4613,0.514,0.56,0.6138,0.7063,0.7943,0.8907
105B,Indonesian,layer_17,last,211.7148,12.5199,0.761008,0.2737,0.3902,0.4408,0.497,0.545,0.6006,0.6956,0.7856,0.8848
105B,Indonesian,layer_18,last,246.7587,15.5852,0.754503,0.2419,0.3669,0.4214,0.4805,0.5312,0.5891,0.6865,0.7786,0.8803
105B,Indonesian,layer_19,last,281.9808,19.7548,0.74647,0.2099,0.3442,0.4043,0.468,0.5215,0.5807,0.6795,0.7729,0.8764
105B,Indonesian,layer_20,last,315.4156,26.1714,0.734281,0.1719,0.3295,0.3936,0.4605,0.5155,0.5755,0.6743,0.7678,0.8722
105B,Indonesian,layer_21,last,337.0693,32.2138,0.717064,0.1382,0.3238,0.3887,0.4574,0.5127,0.5726,0.6703,0.763,0.8675
105B,Indonesian,layer_22,last,314.5523,31.2775,0.710052,0.1237,0.3378,0.401,0.4728,0.5274,0.5856,0.6793,0.7684,0.8695
105B,Indonesian,layer_23,last,296.1151,29.6094,0.707044,0.1259,0.3472,0.4102,0.4835,0.5381,0.5957,0.6875,0.7742,0.8722
105B,Indonesian,layer_24,last,277.1607,25.8601,0.702691,0.1538,0.3565,0.4185,0.4912,0.5454,0.6028,0.6938,0.7787,0.8742
105B,Indonesian,layer_25,last,263.6475,24.2166,0.705381,0.1668,0.3579,0.4247,0.4983,0.5535,0.6119,0.7026,0.7858,0.8783
105B,Indonesian,layer_26,last,260.2662,24.9567,0.714692,0.1644,0.3502,0.4236,0.5005,0.5585,0.6196,0.7118,0.7941,0.8837
105B,Indonesian,layer_27,last,228.1001,22.3081,0.721492,0.1792,0.3642,0.4409,0.5229,0.5821,0.643,0.732,0.8094,0.8926
105B,Indonesian,layer_28,last,121.3131,13.3363,0.731812,0.224,0.4628,0.5419,0.6209,0.6715,0.7216,0.7927,0.8533,0.9176
105B,Indonesian,layer_29,last,23.9355,4.5373,0.739565,0.4237,0.7162,0.7659,0.8113,0.8374,0.8628,0.8986,0.9284,0.9597
105B,Indonesian,layer_0,mean,72.0908,8.589,1.2072,0.3272,0.4942,0.5523,0.6329,0.7021,0.7806,0.8825,0.9445,0.9835
105B,Indonesian,layer_1,mean,43.7629,5.2671,0.966398,0.4273,0.5752,0.6291,0.7021,0.7592,0.8215,0.8982,0.9446,0.977
105B,Indonesian,layer_2,mean,1.9818,1.1919,0.877935,0.9156,0.9509,0.9578,0.9658,0.9719,0.9785,0.9869,0.9923,0.9964
105B,Indonesian,layer_3,mean,1.6881,1.1349,0.836971,0.9386,0.9639,0.969,0.975,0.9793,0.984,0.9899,0.9938,0.997
105B,Indonesian,layer_4,mean,1.6175,1.1197,0.812247,0.9449,0.9667,0.9717,0.9773,0.9812,0.9853,0.9906,0.9941,0.997
105B,Indonesian,layer_5,mean,1.6743,1.1278,0.800958,0.9416,0.9627,0.9687,0.9754,0.9797,0.9842,0.9898,0.9935,0.9967
105B,Indonesian,layer_6,mean,1.683,1.1276,0.789335,0.9417,0.962,0.968,0.9747,0.979,0.9835,0.9892,0.9931,0.9964
105B,Indonesian,layer_7,mean,1.803,1.1486,0.791366,0.933,0.9554,0.9626,0.9708,0.9762,0.9816,0.9881,0.9923,0.996
105B,Indonesian,layer_8,mean,1.9011,1.166,0.787436,0.926,0.9509,0.9588,0.968,0.9739,0.9797,0.9868,0.9915,0.9955
105B,Indonesian,layer_9,mean,1.8802,1.1607,0.778237,0.9281,0.9519,0.9592,0.9679,0.9737,0.9794,0.9864,0.9912,0.9953
105B,Indonesian,layer_10,mean,1.9604,1.1747,0.777022,0.9225,0.9478,0.956,0.9656,0.9721,0.9783,0.9858,0.9907,0.9951
105B,Indonesian,layer_11,mean,2.0101,1.1823,0.769875,0.9195,0.9458,0.9541,0.964,0.9705,0.9769,0.9847,0.99,0.9946
105B,Indonesian,layer_12,mean,2.1702,1.2081,0.775127,0.9097,0.9378,0.9476,0.9592,0.967,0.9743,0.9832,0.989,0.9941
105B,Indonesian,layer_13,mean,2.5707,1.2746,0.782533,0.8855,0.9214,0.9346,0.9499,0.9599,0.9691,0.98,0.9871,0.9931
105B,Indonesian,layer_14,mean,2.6009,1.2758,0.769242,0.8851,0.9212,0.9338,0.9484,0.9582,0.9672,0.9783,0.9858,0.9924
105B,Indonesian,layer_15,mean,2.8289,1.3152,0.775093,0.8716,0.9133,0.9278,0.9444,0.9554,0.9653,0.9772,0.9852,0.9921
105B,Indonesian,layer_16,mean,3.2879,1.3829,0.779537,0.8498,0.8985,0.9156,0.9349,0.9479,0.9596,0.9737,0.983,0.9909
105B,Indonesian,layer_17,mean,3.8943,1.4672,0.78976,0.8249,0.8808,0.9007,0.9233,0.9388,0.9529,0.9698,0.9807,0.9898
105B,Indonesian,layer_18,mean,4.7453,1.5823,0.795534,0.794,0.8599,0.8835,0.9104,0.9292,0.9458,0.9656,0.9782,0.9885
105B,Indonesian,layer_19,mean,5.5206,1.686,0.791469,0.7688,0.8461,0.8719,0.9012,0.9217,0.9398,0.9615,0.9754,0.9871
105B,Indonesian,layer_20,mean,7.0368,1.8802,0.791615,0.7272,0.82,0.8499,0.8853,0.9097,0.9312,0.9562,0.9721,0.9853
105B,Indonesian,layer_21,mean,9.4675,2.1837,0.794582,0.6731,0.7861,0.8228,0.8649,0.8945,0.9202,0.9493,0.9678,0.983
105B,Indonesian,layer_22,mean,13.0192,2.6773,0.799025,0.6038,0.7534,0.7966,0.8451,0.879,0.9088,0.9422,0.9634,0.9808
105B,Indonesian,layer_23,mean,16.6648,3.1878,0.803907,0.5487,0.7244,0.7733,0.8279,0.8663,0.9,0.9369,0.9601,0.9792
105B,Indonesian,layer_24,mean,23.7752,3.9649,0.81609,0.488,0.6742,0.7285,0.7932,0.8395,0.8807,0.9256,0.9536,0.9762
105B,Indonesian,layer_25,mean,30.9593,4.9261,0.826783,0.4323,0.632,0.6935,0.7702,0.824,0.8716,0.9211,0.9512,0.9752
105B,Indonesian,layer_26,mean,42.1401,6.7245,0.848287,0.3589,0.5821,0.6534,0.7419,0.8044,0.8595,0.9157,0.9492,0.9748
105B,Indonesian,layer_27,mean,47.4116,8.3119,0.857843,0.3051,0.5645,0.6424,0.7372,0.8025,0.859,0.9158,0.9495,0.9752
105B,Indonesian,layer_28,mean,39.3675,8.2079,0.867187,0.2777,0.6031,0.6812,0.7692,0.8285,0.8785,0.9279,0.957,0.9791
105B,Indonesian,layer_29,mean,16.1461,4.2168,0.870398,0.4303,0.7437,0.7965,0.8548,0.8934,0.9244,0.9553,0.9736,0.9872
105B,Italian,layer_0,last,62.4554,5.042,1.445551,0.4432,0.5019,0.5377,0.5949,0.6543,0.7305,0.843,0.9223,0.9774
105B,Italian,layer_1,last,71.9278,5.0509,1.019892,0.4431,0.5001,0.5348,0.5867,0.6387,0.7059,0.8097,0.89,0.9556
105B,Italian,layer_2,last,59.5411,4.2772,0.914201,0.4821,0.5361,0.5691,0.6151,0.6595,0.7173,0.8082,0.8813,0.9461
105B,Italian,layer_3,last,62.939,4.3177,0.856676,0.4798,0.5357,0.5703,0.6141,0.6552,0.7083,0.7941,0.8665,0.9354
105B,Italian,layer_4,last,65.0479,4.3807,0.822311,0.4762,0.536,0.5715,0.6151,0.655,0.7055,0.7876,0.8585,0.9289
105B,Italian,layer_5,last,65.5218,4.2932,0.79547,0.4812,0.5378,0.5713,0.6125,0.6509,0.7,0.7802,0.851,0.9232
105B,Italian,layer_6,last,76.2211,4.6633,0.779343,0.4615,0.5189,0.5529,0.5952,0.6345,0.6845,0.7668,0.8402,0.9164
105B,Italian,layer_7,last,105.8818,5.7433,0.7568,0.4153,0.4782,0.5122,0.5566,0.5982,0.6514,0.7398,0.8198,0.904
105B,Italian,layer_8,last,131.2333,6.6745,0.741558,0.3847,0.4512,0.4861,0.5318,0.5746,0.6289,0.7208,0.805,0.8949
105B,Italian,layer_9,last,179.6252,8.5688,0.724602,0.3386,0.4096,0.4463,0.4938,0.5382,0.5954,0.6931,0.784,0.882
105B,Italian,layer_10,last,205.189,9.5413,0.71066,0.3204,0.3932,0.4288,0.4768,0.5215,0.5796,0.6799,0.7731,0.8745
105B,Italian,layer_11,last,240.4108,10.9035,0.689779,0.2991,0.3741,0.4108,0.4594,0.5036,0.5605,0.6604,0.7563,0.863
105B,Italian,layer_12,last,307.2263,13.947,0.673571,0.2633,0.3398,0.3775,0.4273,0.4725,0.5316,0.6366,0.7373,0.8503
105B,Italian,layer_13,last,346.1845,15.8774,0.659868,0.2461,0.3232,0.362,0.4132,0.4592,0.5181,0.6235,0.7259,0.8421
105B,Italian,layer_14,last,382.5072,17.8904,0.647922,0.2311,0.3095,0.35,0.4027,0.4487,0.5071,0.612,0.7154,0.8345
105B,Italian,layer_15,last,432.2837,21.1779,0.640445,0.2113,0.2914,0.3325,0.3861,0.4338,0.4937,0.6008,0.7064,0.8281
105B,Italian,layer_16,last,477.2286,24.6678,0.634241,0.1947,0.2749,0.3173,0.3729,0.4223,0.4838,0.5932,0.7002,0.8234
105B,Italian,layer_17,last,553.3628,32.9525,0.62772,0.1653,0.2531,0.2975,0.3546,0.4054,0.4685,0.5804,0.69,0.8163
105B,Italian,layer_18,last,584.0333,38.7936,0.626319,0.1497,0.243,0.2892,0.3492,0.4022,0.4669,0.5796,0.6893,0.8154
105B,Italian,layer_19,last,634.7142,49.9746,0.624257,0.1275,0.2255,0.277,0.3415,0.3959,0.4621,0.5758,0.686,0.813
105B,Italian,layer_20,last,690.0854,69.7658,0.620098,0.0978,0.208,0.2659,0.3339,0.3903,0.4578,0.572,0.6825,0.8099
105B,Italian,layer_21,last,698.4125,79.9141,0.615485,0.0806,0.2063,0.2657,0.3361,0.3939,0.4614,0.5743,0.6833,0.8093
105B,Italian,layer_22,last,652.2641,73.2671,0.611353,0.0765,0.2204,0.2794,0.3513,0.409,0.4758,0.5851,0.6901,0.8122
105B,Italian,layer_23,last,621.6589,67.2923,0.611459,0.0856,0.2273,0.2842,0.3586,0.418,0.4859,0.5942,0.6968,0.816
105B,Italian,layer_24,last,578.1273,57.7715,0.610598,0.1025,0.2374,0.2946,0.3699,0.4304,0.4985,0.6056,0.7053,0.8205
105B,Italian,layer_25,last,561.4263,55.1349,0.615238,0.1088,0.2364,0.2934,0.3719,0.4355,0.5058,0.6143,0.7128,0.8254
105B,Italian,layer_26,last,546.7107,55.4608,0.623936,0.11,0.2315,0.2914,0.374,0.4411,0.5148,0.626,0.7235,0.8326
105B,Italian,layer_27,last,479.159,47.403,0.6312,0.1219,0.248,0.3102,0.3969,0.466,0.5403,0.6488,0.7416,0.8439
105B,Italian,layer_28,last,269.3971,24.8762,0.639849,0.1569,0.3512,0.4149,0.4963,0.5571,0.6207,0.7115,0.7886,0.8726
105B,Italian,layer_29,last,55.6404,7.0474,0.6447,0.304,0.611,0.6576,0.7096,0.745,0.7814,0.8335,0.8781,0.9265
105B,Italian,layer_0,mean,60.0857,7.3916,1.146441,0.3503,0.5287,0.5891,0.6652,0.7267,0.7947,0.884,0.9414,0.9808
105B,Italian,layer_1,mean,47.5137,6.2209,0.93963,0.3857,0.5661,0.6307,0.7071,0.765,0.8259,0.8989,0.9429,0.975
105B,Italian,layer_2,mean,1.7684,1.146,0.854032,0.934,0.9586,0.9648,0.9719,0.9771,0.9826,0.9891,0.9934,0.9968
105B,Italian,layer_3,mean,1.5618,1.1072,0.814913,0.9503,0.9684,0.9735,0.979,0.9829,0.9868,0.9915,0.9946,0.9973
105B,Italian,layer_4,mean,1.534,1.102,0.792724,0.9525,0.9694,0.9749,0.9804,0.984,0.9875,0.9918,0.9947,0.9972
105B,Italian,layer_5,mean,1.6185,1.117,0.786167,0.9461,0.9635,0.9705,0.9778,0.9823,0.9863,0.991,0.9941,0.9969
105B,Italian,layer_6,mean,1.6369,1.1188,0.775204,0.9454,0.9626,0.9694,0.9764,0.981,0.9851,0.9902,0.9935,0.9965
105B,Italian,layer_7,mean,1.7921,1.1465,0.784463,0.9338,0.9535,0.9618,0.9716,0.9776,0.9829,0.9889,0.9928,0.9961
105B,Italian,layer_8,mean,1.932,1.1696,0.784645,0.9246,0.9462,0.9555,0.967,0.974,0.9801,0.9871,0.9916,0.9955
105B,Italian,layer_9,mean,1.8954,1.1605,0.774876,0.9282,0.9477,0.9564,0.9668,0.9735,0.9796,0.9866,0.9912,0.9953
105B,Italian,layer_10,mean,1.9888,1.1758,0.773054,0.9221,0.9427,0.9522,0.9638,0.9715,0.9782,0.9857,0.9906,0.995
105B,Italian,layer_11,mean,2.0479,1.1839,0.765199,0.9189,0.9399,0.9497,0.9615,0.9695,0.9764,0.9844,0.9897,0.9944
105B,Italian,layer_12,mean,2.2596,1.2176,0.772891,0.9061,0.9302,0.9414,0.9552,0.9648,0.9732,0.9825,0.9886,0.9938
105B,Italian,layer_13,mean,2.7805,1.2982,0.783083,0.8774,0.9084,0.9236,0.9427,0.9559,0.9669,0.9788,0.9863,0.9927
105B,Italian,layer_14,mean,2.8516,1.305,0.768352,0.8751,0.907,0.9216,0.94,0.953,0.964,0.9765,0.9846,0.9917
105B,Italian,layer_15,mean,3.17,1.3527,0.774613,0.8595,0.896,0.9128,0.934,0.9486,0.9609,0.9746,0.9835,0.9911
105B,Italian,layer_16,mean,3.7493,1.4289,0.778772,0.8362,0.8783,0.8974,0.9221,0.9393,0.9539,0.9702,0.9808,0.9897
105B,Italian,layer_17,mean,4.5822,1.5334,0.788536,0.807,0.8565,0.8787,0.9078,0.9281,0.9457,0.9655,0.978,0.9884
105B,Italian,layer_18,mean,5.8379,1.6795,0.795879,0.7708,0.8281,0.8547,0.8895,0.9146,0.9362,0.96,0.9747,0.9867
105B,Italian,layer_19,mean,6.9629,1.8086,0.791225,0.7425,0.8099,0.8392,0.8775,0.9048,0.9287,0.9549,0.9714,0.9849
105B,Italian,layer_20,mean,9.7824,2.1221,0.794897,0.6846,0.7684,0.8054,0.8531,0.8873,0.9172,0.9486,0.9675,0.9828
105B,Italian,layer_21,mean,13.8759,2.5353,0.799352,0.6253,0.7236,0.7682,0.825,0.8659,0.902,0.94,0.9623,0.9801
105B,Italian,layer_22,mean,21.5049,3.3265,0.803891,0.5432,0.6682,0.7214,0.7896,0.8387,0.8828,0.929,0.9556,0.9767
105B,Italian,layer_23,mean,29.5167,4.1808,0.809494,0.4819,0.6226,0.6835,0.7617,0.8184,0.8688,0.9212,0.951,0.9744
105B,Italian,layer_24,mean,45.7223,5.8861,0.817933,0.4019,0.5537,0.6229,0.7147,0.783,0.8452,0.9077,0.9432,0.9706
105B,Italian,layer_25,mean,62.5502,8.422,0.828257,0.3291,0.4987,0.5792,0.6843,0.7627,0.8331,0.9023,0.9406,0.9695
105B,Italian,layer_26,mean,86.0275,12.8258,0.844933,0.2562,0.4406,0.5295,0.647,0.7356,0.8152,0.894,0.9368,0.9683
105B,Italian,layer_27,mean,95.739,16.5574,0.852155,0.2115,0.4218,0.5172,0.6408,0.732,0.8124,0.8926,0.9363,0.9684
105B,Italian,layer_28,mean,89.4804,17.3996,0.858262,0.1903,0.4371,0.5362,0.6583,0.7462,0.8225,0.8985,0.9399,0.9705
105B,Italian,layer_29,mean,41.925,8.0136,0.860684,0.2833,0.5848,0.658,0.7504,0.8154,0.8708,0.9257,0.9563,0.9786
105B,Swahili,layer_0,last,15.7452,2.5168,2.085172,0.6293,0.6828,0.7118,0.7598,0.8073,0.8618,0.9356,0.979,0.999
105B,Swahili,layer_1,last,22.6112,2.9051,1.542184,0.5854,0.6452,0.6806,0.7289,0.7742,0.8272,0.9034,0.9555,0.9898
105B,Swahili,layer_2,last,19.9749,2.6841,1.311383,0.6092,0.6679,0.7026,0.7472,0.7878,0.8342,0.9009,0.9491,0.985
105B,Swahili,layer_3,last,22.4867,2.83,1.200745,0.593,0.6594,0.6944,0.7384,0.7783,0.8232,0.8894,0.9398,0.9801
105B,Swahili,layer_4,last,22.7891,2.9043,1.133011,0.5847,0.6636,0.7004,0.7441,0.7826,0.8258,0.8888,0.9375,0.9781
105B,Swahili,layer_5,last,19.3719,2.6954,1.079736,0.6069,0.688,0.7225,0.7638,0.7992,0.8388,0.8957,0.9401,0.9779
105B,Swahili,layer_6,last,24.9385,3.1293,1.056222,0.5621,0.6575,0.6958,0.7426,0.7822,0.8258,0.887,0.9345,0.9753
105B,Swahili,layer_7,last,34.4986,3.8288,1.023037,0.5064,0.6186,0.6603,0.7118,0.7558,0.8045,0.8726,0.925,0.9706
105B,Swahili,layer_8,last,46.5668,4.6961,1.009913,0.4555,0.5762,0.6234,0.6811,0.7307,0.7844,0.8594,0.9168,0.967
105B,Swahili,layer_9,last,59.1267,5.5827,0.994071,0.4161,0.5436,0.5927,0.654,0.7077,0.7658,0.8468,0.9086,0.9629
105B,Swahili,layer_10,last,59.0786,5.6269,0.977157,0.4137,0.548,0.5956,0.6549,0.7082,0.7663,0.8465,0.9075,0.9616
105B,Swahili,layer_11,last,65.2307,6.0862,0.957499,0.3965,0.5356,0.5862,0.6467,0.7003,0.758,0.8388,0.9015,0.958
105B,Swahili,layer_12,last,89.4032,7.876,0.933459,0.3453,0.4908,0.5441,0.6097,0.6671,0.7301,0.8193,0.8884,0.951
105B,Swahili,layer_13,last,93.72,8.0724,0.915,0.3414,0.4835,0.5381,0.6061,0.6627,0.7246,0.8139,0.8839,0.948
105B,Swahili,layer_14,last,100.9701,8.6513,0.902052,0.3287,0.4734,0.5286,0.5995,0.6566,0.7183,0.8079,0.8794,0.9453
105B,Swahili,layer_15,last,125.9046,11.0406,0.889212,0.2872,0.4367,0.4968,0.5747,0.6364,0.7026,0.7972,0.8719,0.9409
105B,Swahili,layer_16,last,133.1799,11.6955,0.877384,0.279,0.4239,0.4878,0.5687,0.6323,0.7,0.7955,0.8701,0.9392
105B,Swahili,layer_17,last,152.8947,14.0883,0.866035,0.2506,0.3993,0.4677,0.5538,0.6208,0.6908,0.7886,0.8651,0.9358
105B,Swahili,layer_18,last,165.1225,16.2201,0.859664,0.2293,0.3853,0.4571,0.5467,0.616,0.6876,0.7863,0.8632,0.9344
105B,Swahili,layer_19,last,176.2538,18.2048,0.855249,0.2137,0.3703,0.4464,0.541,0.6121,0.6848,0.7845,0.8618,0.9335
105B,Swahili,layer_20,last,189.2361,21.5251,0.842685,0.1896,0.3561,0.4401,0.538,0.6096,0.6823,0.7816,0.8589,0.9311
105B,Swahili,layer_21,last,213.211,26.4049,0.827441,0.1616,0.3387,0.4251,0.526,0.597,0.6699,0.7709,0.8502,0.9255
105B,Swahili,layer_22,last,208.8934,27.5199,0.819873,0.15,0.3442,0.4332,0.534,0.604,0.6756,0.7739,0.8514,0.9253
105B,Swahili,layer_23,last,200.1054,26.921,0.811514,0.1465,0.357,0.4441,0.5438,0.6116,0.6813,0.7775,0.8529,0.9253
105B,Swahili,layer_24,last,183.5114,23.5519,0.801103,0.1611,0.377,0.4622,0.5573,0.6217,0.6886,0.7817,0.855,0.9256
105B,Swahili,layer_25,last,178.0511,21.7026,0.795022,0.1758,0.3839,0.4666,0.5602,0.6241,0.6901,0.782,0.8549,0.9252
105B,Swahili,layer_26,last,179.9285,21.4783,0.790559,0.1784,0.383,0.4637,0.5571,0.6212,0.6877,0.7809,0.8542,0.9245
105B,Swahili,layer_27,last,158.5466,18.5978,0.789983,0.1965,0.4034,0.4827,0.5759,0.6389,0.7033,0.7928,0.8622,0.9284
105B,Swahili,layer_28,last,86.9322,10.5534,0.800471,0.276,0.5037,0.5729,0.6583,0.7129,0.7668,0.8396,0.8943,0.9453
105B,Swahili,layer_29,last,17.0254,3.4395,0.817142,0.5217,0.7469,0.7902,0.8378,0.8659,0.8933,0.9285,0.9533,0.9759
105B,Swahili,layer_0,mean,62.765,8.1704,1.214371,0.3345,0.5017,0.574,0.6632,0.734,0.8071,0.8973,0.9511,0.9851
105B,Swahili,layer_1,mean,54.1363,6.8606,0.970717,0.3679,0.5303,0.5938,0.6837,0.7549,0.8231,0.9012,0.9461,0.9772
105B,Swahili,layer_2,mean,1.6622,1.1243,0.891042,0.9431,0.9614,0.9669,0.9741,0.9796,0.9848,0.991,0.9947,0.9975
