checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
457B,Italian,m_mmlu,m_mmlu_it,0.24491954370325603,5,0.25,190.619,16.9311,0.598538,0.2026,0.411,0.4746,0.559,0.6125,0.6633,0.7359,0.8004,0.8748,layer_29,last
468B,Italian,m_mmlu,m_mmlu_it,0.25375840447231246,5,0.25,195.9184,17.2843,0.599873,0.2011,0.4059,0.4696,0.5541,0.6084,0.6601,0.7338,0.799,0.8741,layer_29,last
478B,Italian,m_mmlu,m_mmlu_it,0.24567500188864547,5,0.25,201.4768,17.9549,0.600659,0.1953,0.4008,0.4651,0.5508,0.6055,0.6578,0.7322,0.7979,0.8735,layer_29,last
489B,Italian,m_mmlu,m_mmlu_it,0.25791342449195437,5,0.25,196.478,17.4198,0.600099,0.2005,0.4038,0.4682,0.5542,0.6089,0.6609,0.7346,0.7996,0.8745,layer_29,last
499B,Italian,m_mmlu,m_mmlu_it,0.2696230263654907,5,0.25,201.5536,17.9063,0.600552,0.1966,0.3989,0.4643,0.5508,0.6058,0.6582,0.7324,0.7979,0.8735,layer_29,last
510B,Italian,m_mmlu,m_mmlu_it,0.26063307395935637,5,0.25,196.8789,17.487,0.600503,0.1993,0.4036,0.4682,0.5538,0.6087,0.6607,0.7343,0.7993,0.8743,layer_29,last
520B,Italian,m_mmlu,m_mmlu_it,0.25738460376218175,5,0.25,198.0005,17.485,0.600371,0.201,0.4006,0.4659,0.5529,0.6084,0.6608,0.7343,0.7993,0.8743,layer_29,last
531B,Italian,m_mmlu,m_mmlu_it,0.26101080305205104,5,0.25,196.8472,17.1475,0.598174,0.2046,0.4019,0.4672,0.5535,0.6085,0.6603,0.7335,0.7985,0.8735,layer_29,last
541B,Italian,m_mmlu,m_mmlu_it,0.26856538490594545,5,0.25,194.8072,17.3661,0.602968,0.2004,0.4025,0.4681,0.5553,0.6107,0.663,0.7366,0.8014,0.8758,layer_29,last
552B,Italian,m_mmlu,m_mmlu_it,0.26645010198685504,5,0.25,194.809,17.4251,0.603488,0.1998,0.4021,0.4681,0.5554,0.611,0.6634,0.737,0.8017,0.876,layer_29,last
562B,Italian,m_mmlu,m_mmlu_it,0.26373045251945304,5,0.25,196.4815,17.6733,0.606532,0.1986,0.399,0.466,0.554,0.6102,0.6632,0.7375,0.8025,0.8769,layer_29,last
573B,Italian,m_mmlu,m_mmlu_it,0.26425927324922566,5,0.25,198.8857,17.8431,0.605556,0.1979,0.3974,0.4641,0.5525,0.6088,0.6617,0.736,0.8012,0.8759,layer_29,last
583B,Italian,m_mmlu,m_mmlu_it,0.26509027725315404,5,0.25,198.0196,17.6384,0.604348,0.2008,0.3977,0.4645,0.5532,0.6094,0.6622,0.7362,0.8012,0.8758,layer_29,last
593B,Italian,m_mmlu,m_mmlu_it,0.26153962378182366,5,0.25,200.3206,17.7755,0.604166,0.2001,0.3957,0.4625,0.551,0.6076,0.6608,0.7351,0.8004,0.8753,layer_29,last
10B,Spanish,m_mmlu,m_mmlu_es,0.2689365531723414,5,0.25,409.0749,30.9116,0.639108,0.157,0.2856,0.3335,0.4081,0.4714,0.5407,0.6509,0.7487,0.8521,layer_29,last
21B,Spanish,m_mmlu,m_mmlu_es,0.26833658317084147,5,0.25,298.9938,20.3507,0.608727,0.1899,0.3519,0.3966,0.4628,0.5172,0.5765,0.6709,0.757,0.8524,layer_29,last
31B,Spanish,m_mmlu,m_mmlu_es,0.25746212689365533,5,0.25,233.9689,16.2858,0.601997,0.2096,0.395,0.4397,0.5027,0.5532,0.6074,0.6931,0.7718,0.8602,layer_29,last
42B,Spanish,m_mmlu,m_mmlu_es,0.26016199190040495,5,0.25,183.2653,13.6633,0.597833,0.2297,0.4381,0.4827,0.5427,0.5896,0.6392,0.7172,0.7889,0.8699,layer_29,last
52B,Spanish,m_mmlu,m_mmlu_es,0.2618869056547173,5,0.25,161.5604,12.4752,0.596617,0.2328,0.4572,0.5017,0.5605,0.6058,0.6533,0.7277,0.7963,0.8741,layer_29,last
63B,Spanish,m_mmlu,m_mmlu_es,0.26631168441577924,5,0.25,144.1053,11.3713,0.594091,0.2449,0.4761,0.5194,0.5761,0.6192,0.6647,0.7363,0.8023,0.8775,layer_29,last
73B,Spanish,m_mmlu,m_mmlu_es,0.26781160941952903,5,0.25,132.3629,10.7349,0.592899,0.252,0.4899,0.5321,0.5881,0.6302,0.6744,0.7436,0.8075,0.8805,layer_29,last
84B,Spanish,m_mmlu,m_mmlu_es,0.25738713064346785,5,0.25,120.3569,10.0842,0.59197,0.2588,0.5047,0.5466,0.6012,0.642,0.6849,0.7517,0.8134,0.884,layer_29,last
94B,Spanish,m_mmlu,m_mmlu_es,0.26698665066746663,5,0.25,114.541,9.8352,0.589119,0.2606,0.5148,0.556,0.6092,0.6487,0.6904,0.7555,0.8158,0.8852,layer_29,last
105B,Spanish,m_mmlu,m_mmlu_es,0.2618869056547173,5,0.25,109.4126,9.5229,0.587262,0.2613,0.5221,0.5627,0.6149,0.6536,0.6943,0.7581,0.8174,0.886,layer_29,last
115B,Spanish,m_mmlu,m_mmlu_es,0.27081145942702867,5,0.25,107.1847,9.3519,0.584959,0.2712,0.5258,0.5667,0.6187,0.6571,0.6974,0.7603,0.8188,0.8865,layer_29,last
126B,Spanish,m_mmlu,m_mmlu_es,0.268261586920654,5,0.25,105.0438,9.1287,0.582015,0.2709,0.5286,0.5683,0.6198,0.6578,0.6975,0.7597,0.8179,0.8858,layer_29,last
136B,Spanish,m_mmlu,m_mmlu_es,0.2633868306584671,5,0.25,94.4247,9.2285,0.580106,0.2659,0.5544,0.5925,0.642,0.6777,0.715,0.7734,0.8279,0.8916,layer_29,last
147B,Spanish,m_mmlu,m_mmlu_es,0.26653667316634166,5,0.25,92.7689,9.0047,0.578326,0.2706,0.5558,0.5942,0.6436,0.6789,0.716,0.7738,0.8279,0.8914,layer_29,last
157B,Spanish,m_mmlu,m_mmlu_es,0.26286185690715463,5,0.25,85.3382,8.8683,0.577254,0.2757,0.5731,0.6098,0.6568,0.6908,0.7265,0.782,0.834,0.8952,layer_29,last
168B,Spanish,m_mmlu,m_mmlu_es,0.2662366881655917,5,0.25,98.9936,9.0728,0.578816,0.2736,0.5426,0.5819,0.6324,0.6688,0.7071,0.7666,0.8226,0.8882,layer_29,last
178B,Spanish,m_mmlu,m_mmlu_es,0.26991150442477874,5,0.25,93.0956,8.66,0.578792,0.2793,0.5505,0.5896,0.6393,0.6753,0.7129,0.7713,0.8261,0.8903,layer_29,last
189B,Spanish,m_mmlu,m_mmlu_es,0.2662366881655917,5,0.25,88.0864,8.6682,0.573684,0.2784,0.5645,0.6024,0.65,0.6842,0.72,0.7762,0.8291,0.8917,layer_29,last
199B,Spanish,m_mmlu,m_mmlu_es,0.27066146692665366,5,0.25,90.2893,8.3956,0.577076,0.2889,0.5556,0.5935,0.6428,0.6781,0.7149,0.7728,0.827,0.8907,layer_29,last
210B,Spanish,m_mmlu,m_mmlu_es,0.26751162441877907,5,0.25,94.3023,8.4769,0.574053,0.288,0.5489,0.5861,0.6353,0.6707,0.708,0.7666,0.8219,0.8873,layer_29,last
220B,Spanish,m_mmlu,m_mmlu_es,0.26863656817159143,5,0.25,91.4662,8.1032,0.576871,0.2882,0.5479,0.5847,0.6339,0.6696,0.7072,0.7666,0.8225,0.888,layer_29,last
231B,Spanish,m_mmlu,m_mmlu_es,0.2712614369281536,5,0.25,88.7031,7.9029,0.575444,0.2926,0.5534,0.5894,0.637,0.672,0.7091,0.7678,0.8232,0.8884,layer_29,last
241B,Spanish,m_mmlu,m_mmlu_es,0.27621118944052797,5,0.25,82.6727,7.7275,0.573058,0.2927,0.5681,0.6027,0.6485,0.6821,0.7177,0.7742,0.8277,0.8909,layer_29,last
252B,Spanish,m_mmlu,m_mmlu_es,0.26841157942102895,5,0.25,101.9898,9.705,0.58246,0.2631,0.5362,0.5788,0.6338,0.672,0.7109,0.7703,0.8253,0.8898,layer_29,last
262B,Spanish,m_mmlu,m_mmlu_es,0.26908654567271634,5,0.25,102.7751,9.9431,0.585284,0.2559,0.5336,0.5783,0.6347,0.6735,0.7126,0.772,0.8268,0.8909,layer_29,last
273B,Spanish,m_mmlu,m_mmlu_es,0.27321133943302833,5,0.25,102.5934,10.7309,0.585292,0.2425,0.5361,0.583,0.6414,0.6806,0.7196,0.7779,0.8311,0.8933,layer_29,last
283B,Spanish,m_mmlu,m_mmlu_es,0.27021148942552875,5,0.25,116.58,11.6833,0.58579,0.2355,0.5138,0.5636,0.6257,0.667,0.7079,0.7687,0.8241,0.8889,layer_29,last
294B,Spanish,m_mmlu,m_mmlu_es,0.2648117594120294,5,0.25,132.2321,12.807,0.586015,0.2268,0.4923,0.5447,0.6094,0.6527,0.6956,0.7592,0.8171,0.8845,layer_29,last
304B,Spanish,m_mmlu,m_mmlu_es,0.26218689065546724,5,0.25,145.327,13.7996,0.587702,0.2173,0.4712,0.5284,0.5982,0.6438,0.6883,0.7539,0.813,0.882,layer_29,last
315B,Spanish,m_mmlu,m_mmlu_es,0.2697615119244038,5,0.25,138.3468,13.4206,0.590179,0.2209,0.479,0.5359,0.6052,0.6507,0.6949,0.7594,0.8174,0.8849,layer_29,last
325B,Spanish,m_mmlu,m_mmlu_es,0.2645867706614669,5,0.25,167.7953,14.8552,0.586886,0.2191,0.445,0.5038,0.5769,0.6248,0.6716,0.7405,0.8029,0.8755,layer_29,last
334B,Spanish,m_mmlu,m_mmlu_es,0.2671366431678416,5,0.25,158.5883,14.4518,0.588312,0.2188,0.4533,0.5128,0.5858,0.6334,0.6793,0.7466,0.8075,0.8785,layer_29,last
342B,Spanish,m_mmlu,m_mmlu_es,0.2696115194240288,5,0.25,166.3521,15.0905,0.586586,0.2122,0.4462,0.5061,0.5798,0.6275,0.6738,0.7418,0.8036,0.8759,layer_29,last
352B,Spanish,m_mmlu,m_mmlu_es,0.25881205939703017,5,0.25,169.792,15.3189,0.59056,0.2146,0.4393,0.5012,0.5769,0.6259,0.6732,0.7421,0.8043,0.8768,layer_29,last
363B,Spanish,m_mmlu,m_mmlu_es,0.26383680815959204,5,0.25,176.8481,15.3217,0.592262,0.2208,0.427,0.4908,0.5693,0.6203,0.6689,0.7392,0.8024,0.8756,layer_29,last
373B,Spanish,m_mmlu,m_mmlu_es,0.25746212689365533,5,0.25,190.1997,16.5848,0.590714,0.2065,0.4176,0.4808,0.5592,0.6106,0.6598,0.7317,0.7965,0.8719,layer_29,last
384B,Spanish,m_mmlu,m_mmlu_es,0.25716214189290537,5,0.25,180.3942,16.2725,0.5935,0.2055,0.4257,0.489,0.5685,0.6192,0.6679,0.7386,0.802,0.8755,layer_29,last
394B,Spanish,m_mmlu,m_mmlu_es,0.25146242687865605,5,0.25,187.9469,16.8932,0.59215,0.202,0.4182,0.4831,0.5634,0.6146,0.6635,0.7348,0.7989,0.8734,layer_29,last
405B,Spanish,m_mmlu,m_mmlu_es,0.2567121643917804,5,0.25,189.2167,16.8025,0.589716,0.2053,0.4167,0.4818,0.5625,0.6137,0.6627,0.7338,0.7978,0.8725,layer_29,last
415B,Spanish,m_mmlu,m_mmlu_es,0.26263686815659215,5,0.25,188.9281,16.8654,0.593504,0.2035,0.4136,0.48,0.5624,0.6145,0.6641,0.7355,0.7996,0.8739,layer_29,last
426B,Spanish,m_mmlu,m_mmlu_es,0.26466176691165444,5,0.25,188.3229,16.7063,0.593714,0.2075,0.4126,0.4795,0.5627,0.6153,0.6651,0.7365,0.8003,0.8743,layer_29,last
436B,Spanish,m_mmlu,m_mmlu_es,0.25146242687865605,5,0.25,197.1102,17.582,0.596413,0.2017,0.4027,0.4716,0.5566,0.6102,0.661,0.7338,0.7985,0.8735,layer_29,last
447B,Spanish,m_mmlu,m_mmlu_es,0.26406179691015447,5,0.25,197.5086,17.5297,0.594196,0.2018,0.4035,0.4714,0.5561,0.6099,0.6603,0.7328,0.7975,0.8727,layer_29,last
457B,Spanish,m_mmlu,m_mmlu_es,0.24591270436478177,5,0.25,198.3241,17.6013,0.591998,0.2015,0.4025,0.4714,0.5565,0.6099,0.66,0.732,0.7965,0.8718,layer_29,last
468B,Spanish,m_mmlu,m_mmlu_es,0.24771261436928155,5,0.25,205.9085,18.0362,0.592659,0.2002,0.3953,0.4646,0.5501,0.6042,0.6551,0.7284,0.7939,0.8702,layer_29,last
478B,Spanish,m_mmlu,m_mmlu_es,0.24508774561271937,5,0.25,209.8307,18.5809,0.594209,0.196,0.3918,0.4613,0.5479,0.6024,0.6539,0.7277,0.7937,0.8702,layer_29,last
489B,Spanish,m_mmlu,m_mmlu_es,0.24733763311834409,5,0.25,207.623,18.489,0.5941,0.1961,0.3924,0.4624,0.5495,0.6045,0.656,0.7295,0.795,0.871,layer_29,last
499B,Spanish,m_mmlu,m_mmlu_es,0.26383680815959204,5,0.25,212.3358,18.8913,0.594716,0.1935,0.3875,0.4588,0.5463,0.6017,0.6535,0.7273,0.7933,0.8701,layer_29,last
510B,Spanish,m_mmlu,m_mmlu_es,0.2501124943752812,5,0.25,206.4107,18.3608,0.594413,0.1968,0.3929,0.4636,0.5504,0.6053,0.6567,0.7298,0.7951,0.8711,layer_29,last
520B,Spanish,m_mmlu,m_mmlu_es,0.25101244937753114,5,0.25,207.681,18.278,0.593889,0.1992,0.39,0.4612,0.5489,0.6046,0.6562,0.7295,0.7949,0.8709,layer_29,last
531B,Spanish,m_mmlu,m_mmlu_es,0.26196190190490476,5,0.25,209.848,18.3026,0.591599,0.1995,0.3891,0.4597,0.5475,0.6028,0.6544,0.7276,0.7931,0.8695,layer_29,last
541B,Spanish,m_mmlu,m_mmlu_es,0.26653667316634166,5,0.25,207.032,18.407,0.596072,0.1967,0.3902,0.4616,0.5494,0.6049,0.657,0.7306,0.7959,0.8717,layer_29,last
552B,Spanish,m_mmlu,m_mmlu_es,0.2688615569221539,5,0.25,206.0429,18.3621,0.597304,0.1974,0.3902,0.4618,0.5501,0.606,0.6582,0.7317,0.797,0.8725,layer_29,last
562B,Spanish,m_mmlu,m_mmlu_es,0.26203689815509223,5,0.25,206.4349,18.4541,0.599155,0.1977,0.3882,0.4608,0.5498,0.6064,0.6588,0.7327,0.7979,0.8733,layer_29,last
573B,Spanish,m_mmlu,m_mmlu_es,0.2672116394180291,5,0.25,208.3793,18.62,0.598245,0.1972,0.3868,0.4594,0.549,0.6055,0.6579,0.7316,0.797,0.8725,layer_29,last
583B,Spanish,m_mmlu,m_mmlu_es,0.26443677816109196,5,0.25,205.9845,18.4026,0.598146,0.1989,0.388,0.4608,0.5506,0.6072,0.6595,0.733,0.798,0.8731,layer_29,last
593B,Spanish,m_mmlu,m_mmlu_es,0.26346182690865455,5,0.25,206.2874,18.3313,0.598596,0.1999,0.387,0.4598,0.5498,0.6067,0.6592,0.7329,0.798,0.8733,layer_29,last
10B,Chinese,xcopa,xcopa_zh,0.55,0,0.5,348.8359,17.332,0.608624,0.2337,0.3164,0.3611,0.4241,0.4764,0.5372,0.6388,0.7335,0.8394,layer_29,last
21B,Chinese,xcopa,xcopa_zh,0.556,0,0.5,180.8139,8.9799,0.589774,0.328,0.4228,0.4642,0.5185,0.5617,0.6117,0.6944,0.7713,0.8589,layer_29,last
31B,Chinese,xcopa,xcopa_zh,0.548,0,0.5,141.2267,7.4122,0.584224,0.3622,0.4597,0.5021,0.5531,0.593,0.6388,0.7145,0.7854,0.8666,layer_29,last
42B,Chinese,xcopa,xcopa_zh,0.57,0,0.5,97.6797,5.7476,0.581916,0.4129,0.5127,0.5537,0.601,0.6371,0.6779,0.745,0.8077,0.88,layer_29,last
52B,Chinese,xcopa,xcopa_zh,0.604,0,0.5,91.4038,5.5737,0.581897,0.4191,0.5223,0.5643,0.6106,0.6457,0.6855,0.7509,0.812,0.8826,layer_29,last
63B,Chinese,xcopa,xcopa_zh,0.584,0,0.5,78.7313,5.0122,0.580192,0.4428,0.5417,0.5831,0.627,0.6608,0.6985,0.7609,0.8193,0.887,layer_29,last
73B,Chinese,xcopa,xcopa_zh,0.586,0,0.5,70.5322,4.7173,0.578438,0.4565,0.559,0.598,0.6406,0.673,0.7091,0.7686,0.8249,0.8903,layer_29,last
84B,Chinese,xcopa,xcopa_zh,0.594,0,0.5,63.7829,4.4234,0.576915,0.4719,0.5721,0.6101,0.6514,0.6829,0.7179,0.7755,0.8298,0.8932,layer_29,last
94B,Chinese,xcopa,xcopa_zh,0.594,0,0.5,60.0764,4.3086,0.574086,0.478,0.5835,0.6198,0.6597,0.6901,0.7238,0.7796,0.8325,0.8946,layer_29,last
105B,Chinese,xcopa,xcopa_zh,0.596,0,0.5,67.4792,4.6172,0.575362,0.4613,0.5676,0.6051,0.6465,0.6782,0.7136,0.7718,0.8268,0.8911,layer_29,last
115B,Chinese,xcopa,xcopa_zh,0.608,0,0.5,58.9921,4.2758,0.572201,0.4798,0.5866,0.6224,0.6621,0.6925,0.726,0.781,0.8333,0.8949,layer_29,last
126B,Chinese,xcopa,xcopa_zh,0.602,0,0.5,53.6725,4.0226,0.566595,0.4949,0.6003,0.6342,0.6717,0.7005,0.7322,0.7847,0.8354,0.8958,layer_29,last
136B,Chinese,xcopa,xcopa_zh,0.606,0,0.5,54.4999,4.324,0.566512,0.4748,0.606,0.6398,0.6776,0.7065,0.738,0.7894,0.8389,0.8979,layer_29,last
147B,Chinese,xcopa,xcopa_zh,0.616,0,0.5,52.3322,4.0874,0.562651,0.4898,0.6086,0.6418,0.6785,0.7065,0.7374,0.7881,0.8375,0.8967,layer_29,last
157B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,57.2779,4.5706,0.558803,0.4592,0.6048,0.6371,0.6742,0.7027,0.7338,0.7849,0.8347,0.8945,layer_29,last
168B,Chinese,xcopa,xcopa_zh,0.616,0,0.5,59.4475,4.4077,0.56337,0.4711,0.5932,0.6263,0.6649,0.6942,0.7263,0.7792,0.8308,0.8925,layer_29,last
178B,Chinese,xcopa,xcopa_zh,0.622,0,0.5,51.7179,4.0512,0.561581,0.492,0.6103,0.6427,0.6793,0.7072,0.7378,0.7882,0.8374,0.8966,layer_29,last
189B,Chinese,xcopa,xcopa_zh,0.6,0,0.5,49.094,3.9404,0.557284,0.4989,0.6177,0.6492,0.6853,0.7126,0.7422,0.7913,0.8393,0.8973,layer_29,last
199B,Chinese,xcopa,xcopa_zh,0.616,0,0.5,51.589,3.9291,0.559015,0.5005,0.6075,0.6386,0.6756,0.7036,0.7343,0.7849,0.8346,0.8946,layer_29,last
210B,Chinese,xcopa,xcopa_zh,0.602,0,0.5,54.2167,4.0122,0.557924,0.4952,0.6003,0.6312,0.6685,0.6972,0.7288,0.7805,0.8311,0.8922,layer_29,last
220B,Chinese,xcopa,xcopa_zh,0.632,0,0.5,48.2426,3.7642,0.559751,0.5115,0.6135,0.6442,0.6807,0.7086,0.739,0.7889,0.8378,0.8967,layer_29,last
231B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,46.2422,3.6378,0.562906,0.521,0.6177,0.6474,0.6828,0.7107,0.7413,0.7914,0.84,0.8983,layer_29,last
241B,Chinese,xcopa,xcopa_zh,0.618,0,0.5,51.7979,3.9198,0.559291,0.5009,0.6057,0.6363,0.6734,0.7017,0.7327,0.7838,0.8338,0.8941,layer_29,last
252B,Chinese,xcopa,xcopa_zh,0.62,0,0.5,58.3623,4.445,0.561271,0.4683,0.5963,0.63,0.6696,0.6996,0.7312,0.7826,0.8327,0.8933,layer_29,last
262B,Chinese,xcopa,xcopa_zh,0.632,0,0.5,56.2906,4.4009,0.562157,0.4705,0.6011,0.6353,0.6753,0.7051,0.7363,0.787,0.8361,0.8954,layer_29,last
273B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,59.1027,4.7555,0.561681,0.4502,0.598,0.6342,0.676,0.7065,0.7381,0.7885,0.8371,0.8958,layer_29,last
283B,Chinese,xcopa,xcopa_zh,0.648,0,0.5,55.7245,4.6538,0.562137,0.4549,0.6064,0.6435,0.6843,0.7142,0.7449,0.7938,0.8411,0.8984,layer_29,last
294B,Chinese,xcopa,xcopa_zh,0.65,0,0.5,53.9804,4.5906,0.561919,0.4576,0.6114,0.6477,0.6876,0.7171,0.7475,0.7961,0.843,0.8995,layer_29,last
304B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,66.3734,5.2539,0.559788,0.4262,0.5844,0.6238,0.667,0.6986,0.731,0.7826,0.8322,0.8923,layer_29,last
315B,Chinese,xcopa,xcopa_zh,0.642,0,0.5,58.4874,4.8501,0.556759,0.4443,0.6013,0.6388,0.6805,0.7108,0.7417,0.7907,0.8381,0.8958,layer_29,last
325B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,59.5115,4.6721,0.552271,0.4551,0.5933,0.6323,0.6744,0.7047,0.7357,0.7852,0.8334,0.8925,layer_29,last
334B,Chinese,xcopa,xcopa_zh,0.652,0,0.5,57.1011,4.6363,0.554274,0.4565,0.6007,0.6395,0.6809,0.7109,0.7414,0.7901,0.8373,0.8951,layer_29,last
342B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,58.3077,4.7268,0.554993,0.4516,0.5981,0.6373,0.6792,0.7097,0.7406,0.7894,0.8368,0.8948,layer_29,last
352B,Chinese,xcopa,xcopa_zh,0.622,0,0.5,52.6409,4.3215,0.553438,0.4744,0.6091,0.6463,0.6871,0.7168,0.7468,0.7943,0.8404,0.897,layer_29,last
363B,Chinese,xcopa,xcopa_zh,0.642,0,0.5,55.8423,4.4023,0.554548,0.4706,0.5978,0.6366,0.6792,0.7099,0.741,0.79,0.8373,0.895,layer_29,last
373B,Chinese,xcopa,xcopa_zh,0.646,0,0.5,56.529,4.466,0.557579,0.4669,0.5958,0.6356,0.6786,0.7095,0.7407,0.7901,0.8376,0.8955,layer_29,last
384B,Chinese,xcopa,xcopa_zh,0.644,0,0.5,61.7235,4.7711,0.558086,0.4506,0.5858,0.6263,0.6705,0.7022,0.7342,0.7848,0.8336,0.893,layer_29,last
394B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,59.6441,4.6291,0.557388,0.4582,0.5899,0.63,0.6735,0.7048,0.7364,0.7864,0.8347,0.8936,layer_29,last
405B,Chinese,xcopa,xcopa_zh,0.65,0,0.5,68.1372,5.0787,0.554617,0.4362,0.5729,0.615,0.6608,0.6933,0.7258,0.7773,0.8273,0.8886,layer_29,last
415B,Chinese,xcopa,xcopa_zh,0.656,0,0.5,59.6897,4.6473,0.557476,0.4573,0.5884,0.6301,0.6745,0.7061,0.7377,0.7872,0.8352,0.8939,layer_29,last
426B,Chinese,xcopa,xcopa_zh,0.664,0,0.5,59.9357,4.639,0.555542,0.4578,0.5876,0.6293,0.6738,0.7055,0.737,0.7864,0.8343,0.8931,layer_29,last
436B,Chinese,xcopa,xcopa_zh,0.638,0,0.5,63.8738,4.878,0.559955,0.4457,0.5783,0.6213,0.6679,0.7006,0.7332,0.7842,0.8332,0.8927,layer_29,last
447B,Chinese,xcopa,xcopa_zh,0.664,0,0.5,63.3865,4.8039,0.557101,0.4495,0.5791,0.6216,0.6675,0.7001,0.7325,0.7832,0.8322,0.8918,layer_29,last
457B,Chinese,xcopa,xcopa_zh,0.662,0,0.5,64.3874,4.8138,0.553895,0.4493,0.5773,0.6196,0.6656,0.698,0.7302,0.7808,0.83,0.8902,layer_29,last
468B,Chinese,xcopa,xcopa_zh,0.646,0,0.5,66.3886,4.8883,0.554806,0.4459,0.5725,0.6151,0.6617,0.6945,0.7272,0.7784,0.8281,0.8891,layer_29,last
478B,Chinese,xcopa,xcopa_zh,0.658,0,0.5,66.4525,4.9106,0.556746,0.4448,0.5724,0.6151,0.6619,0.6949,0.7278,0.7793,0.829,0.8898,layer_29,last
489B,Chinese,xcopa,xcopa_zh,0.638,0,0.5,66.767,4.9613,0.554798,0.4421,0.5716,0.6153,0.6625,0.6957,0.7286,0.7798,0.8291,0.8896,layer_29,last
499B,Chinese,xcopa,xcopa_zh,0.64,0,0.5,68.4403,5.0706,0.556114,0.4368,0.5684,0.6125,0.6604,0.6938,0.7269,0.7785,0.8283,0.8892,layer_29,last
510B,Chinese,xcopa,xcopa_zh,0.628,0,0.5,64.2221,4.8562,0.555132,0.4469,0.577,0.6205,0.6672,0.6998,0.7321,0.7826,0.8313,0.891,layer_29,last
520B,Chinese,xcopa,xcopa_zh,0.64,0,0.5,65.1924,4.8554,0.554518,0.4473,0.5735,0.6172,0.6646,0.6976,0.7302,0.7812,0.8302,0.8903,layer_29,last
531B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,66.4159,4.895,0.550771,0.4455,0.5716,0.6156,0.6626,0.6953,0.7277,0.7785,0.8277,0.8884,layer_29,last
541B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,67.0222,4.9242,0.55333,0.4443,0.5698,0.6144,0.6618,0.6947,0.7273,0.7784,0.8278,0.8886,layer_29,last
552B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,65.3869,4.8674,0.554449,0.4468,0.5731,0.6177,0.6648,0.6975,0.7299,0.7807,0.8296,0.8899,layer_29,last
562B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,66.2253,4.9486,0.55679,0.4428,0.5709,0.6163,0.6642,0.6975,0.7303,0.7814,0.8305,0.8906,layer_29,last
573B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,66.6697,4.9975,0.558084,0.4403,0.5706,0.6157,0.6639,0.6973,0.7301,0.7813,0.8305,0.8908,layer_29,last
583B,Chinese,xcopa,xcopa_zh,0.616,0,0.5,66.9703,4.9896,0.556377,0.4408,0.569,0.6149,0.6631,0.6966,0.7294,0.7807,0.8299,0.8902,layer_29,last
593B,Chinese,xcopa,xcopa_zh,0.644,0,0.5,66.8863,4.9849,0.556876,0.441,0.5691,0.6147,0.6632,0.6967,0.7297,0.7809,0.8301,0.8904,layer_29,last
10B,Indonesian,xcopa,xcopa_id,0.532,0,0.5,374.3735,31.3561,0.636249,0.1383,0.3064,0.3611,0.4345,0.4907,0.5541,0.6605,0.7554,0.8557,layer_29,last
21B,Indonesian,xcopa,xcopa_id,0.554,0,0.5,245.2395,18.6922,0.61482,0.1969,0.3819,0.4366,0.5058,0.5556,0.6095,0.6985,0.7788,0.8661,layer_29,last
31B,Indonesian,xcopa,xcopa_id,0.596,0,0.5,184.2538,15.0985,0.609983,0.2172,0.431,0.4865,0.5535,0.5991,0.6476,0.7265,0.7981,0.8768,layer_29,last
42B,Indonesian,xcopa,xcopa_id,0.604,0,0.5,147.8356,13.0949,0.608178,0.2354,0.4633,0.5234,0.5903,0.6334,0.678,0.7494,0.8144,0.8862,layer_29,last
52B,Indonesian,xcopa,xcopa_id,0.58,0,0.5,122.043,11.1763,0.609229,0.2568,0.4952,0.5514,0.6148,0.6555,0.6976,0.7649,0.8259,0.8932,layer_29,last
63B,Indonesian,xcopa,xcopa_id,0.61,0,0.5,113.3381,10.4593,0.607663,0.269,0.507,0.5625,0.6243,0.6638,0.7046,0.7702,0.8295,0.8953,layer_29,last
73B,Indonesian,xcopa,xcopa_id,0.618,0,0.5,97.6431,9.5089,0.608327,0.2785,0.5292,0.5838,0.644,0.6817,0.7206,0.7824,0.8385,0.9007,layer_29,last
84B,Indonesian,xcopa,xcopa_id,0.62,0,0.5,85.2445,8.4458,0.60814,0.3018,0.5487,0.6008,0.6592,0.6959,0.7331,0.792,0.8454,0.9049,layer_29,last
94B,Indonesian,xcopa,xcopa_id,0.634,0,0.5,80.7667,8.1472,0.605696,0.3077,0.5575,0.6095,0.6663,0.7015,0.7377,0.7954,0.8477,0.9061,layer_29,last
