checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
step2250000-tokens11852B,Arabic,m_mmlu,m_mmlu_ar,0.4681311881188119,5,0.25,11.9816,2.1568,0.864619,0.6785,0.7692,0.792,0.8185,0.8397,0.8648,0.9035,0.936,0.9684,layer_31,last
step2300000-tokens12272B,Arabic,m_mmlu,m_mmlu_ar,0.49288366336633666,5,0.25,10.1835,1.9938,0.842956,0.7065,0.7849,0.8067,0.8313,0.8511,0.8744,0.9099,0.9399,0.9699,layer_31,last
step2350000-tokens12692B,Arabic,m_mmlu,m_mmlu_ar,0.5030167079207921,5,0.25,9.4414,1.9315,0.856334,0.7181,0.7927,0.8132,0.8374,0.8566,0.8792,0.9138,0.9428,0.9716,layer_31,last
step2400000-tokens13112B,Arabic,m_mmlu,m_mmlu_ar,0.5043316831683168,5,0.25,12.6398,2.1863,0.833676,0.6742,0.7622,0.7858,0.8134,0.835,0.8605,0.8997,0.9328,0.9661,layer_31,last
step2450000-tokens13532B,Arabic,m_mmlu,m_mmlu_ar,0.5035581683168316,5,0.25,15.4228,2.4094,0.81138,0.6417,0.7365,0.7673,0.8006,0.8244,0.8517,0.8938,0.9288,0.9635,layer_31,last
step2500000-tokens13952B,Arabic,m_mmlu,m_mmlu_ar,0.513072400990099,5,0.25,20.0981,2.7121,0.809811,0.6041,0.7044,0.7373,0.7735,0.8007,0.8318,0.8794,0.919,0.9585,layer_31,last
step2550000-tokens14372B,Arabic,m_mmlu,m_mmlu_ar,0.518177599009901,5,0.25,18.6263,2.6119,0.808405,0.6159,0.7125,0.744,0.7808,0.8074,0.8378,0.8842,0.9223,0.9601,layer_31,last
step2600000-tokens14792B,Arabic,m_mmlu,m_mmlu_ar,0.5146194306930693,5,0.25,22.5504,2.9997,0.817926,0.5731,0.6893,0.7301,0.7723,0.8015,0.8337,0.8819,0.9212,0.9597,layer_31,last
step2627139-tokens15T,Arabic,m_mmlu,m_mmlu_ar,0.5143873762376238,5,0.25,22.1547,3.0346,0.820715,0.5694,0.6912,0.7365,0.7786,0.8072,0.8388,0.8858,0.9239,0.9612,layer_31,last
10B,Chinese,m_mmlu,m_mmlu_zh,0.2721610330421572,5,0.25,,,,,,,,,,,,,,
21B,Chinese,m_mmlu,m_mmlu_zh,0.27102164830991265,5,0.25,,,,,,,,,,,,,,
31B,Chinese,m_mmlu,m_mmlu_zh,0.254310672236992,5,0.25,,,,,,,,,,,,,,
42B,Chinese,m_mmlu,m_mmlu_zh,0.2586403342195215,5,0.25,,,,,,,,,,,,,,
52B,Chinese,m_mmlu,m_mmlu_zh,0.26213444739840486,5,0.25,,,,,,,,,,,,,,
63B,Chinese,m_mmlu,m_mmlu_zh,0.2702620584884163,5,0.25,,,,,,,,,,,,,,
73B,Chinese,m_mmlu,m_mmlu_zh,0.25339916445119637,5,0.25,,,,,,,,,,,,,,
84B,Chinese,m_mmlu,m_mmlu_zh,0.2557538928978352,5,0.25,,,,,,,,,,,,,,
94B,Chinese,m_mmlu,m_mmlu_zh,0.26965438663121916,5,0.25,,,,,,,,,,,,,,
105B,Chinese,m_mmlu,m_mmlu_zh,0.2584884162552222,5,0.25,,,,,,,,,,,,,,
115B,Chinese,m_mmlu,m_mmlu_zh,0.27200911507785797,5,0.25,,,,,,,,,,,,,,
126B,Chinese,m_mmlu,m_mmlu_zh,0.262742119255602,5,0.25,,,,,,,,,,,,,,
136B,Chinese,m_mmlu,m_mmlu_zh,0.26767945309532853,5,0.25,,,,,,,,,,,,,,
147B,Chinese,m_mmlu,m_mmlu_zh,0.27102164830991265,5,0.25,,,,,,,,,,,,,,
157B,Chinese,m_mmlu,m_mmlu_zh,0.2594758830231675,5,0.25,,,,,,,,,,,,,,
168B,Chinese,m_mmlu,m_mmlu_zh,0.25826053930877324,5,0.25,,,,,,,,,,,,,,
178B,Chinese,m_mmlu,m_mmlu_zh,0.27284466388150397,5,0.25,,,,,,,,,,,,,,
189B,Chinese,m_mmlu,m_mmlu_zh,0.264641093809343,5,0.25,,,,,,,,,,,,,,
199B,Chinese,m_mmlu,m_mmlu_zh,0.2717052791492594,5,0.25,,,,,,,,,,,,,,
210B,Chinese,m_mmlu,m_mmlu_zh,0.25415875427269274,5,0.25,,,,,,,,,,,,,,
step50000-tokens210B,Chinese,m_mmlu,m_mmlu_zh,0.27086973034561335,5,0.25,87.5879,5.8833,0.686995,0.4064,0.5188,0.5604,0.6147,0.657,0.7014,0.7696,0.8331,0.9042,layer_31,last
220B,Chinese,m_mmlu,m_mmlu_zh,0.2699582225598177,5,0.25,,,,,,,,,,,,,,
231B,Chinese,m_mmlu,m_mmlu_zh,0.26631219141663504,5,0.25,,,,,,,,,,,,,,
241B,Chinese,m_mmlu,m_mmlu_zh,0.2641853399164451,5,0.25,,,,,,,,,,,,,,
252B,Chinese,m_mmlu,m_mmlu_zh,0.2703380174705659,5,0.25,,,,,,,,,,,,,,
262B,Chinese,m_mmlu,m_mmlu_zh,0.26479301177364223,5,0.25,,,,,,,,,,,,,,
273B,Chinese,m_mmlu,m_mmlu_zh,0.2683630839346753,5,0.25,,,,,,,,,,,,,,
283B,Chinese,m_mmlu,m_mmlu_zh,0.25567793391568555,5,0.25,,,,,,,,,,,,,,
294B,Chinese,m_mmlu,m_mmlu_zh,0.2575769084694265,5,0.25,,,,,,,,,,,,,,
304B,Chinese,m_mmlu,m_mmlu_zh,0.25977971895176605,5,0.25,,,,,,,,,,,,,,
315B,Chinese,m_mmlu,m_mmlu_zh,0.2702620584884163,5,0.25,,,,,,,,,,,,,,
325B,Chinese,m_mmlu,m_mmlu_zh,0.2643372578807444,5,0.25,,,,,,,,,,,,,,
334B,Chinese,m_mmlu,m_mmlu_zh,0.27292062286365365,5,0.25,,,,,,,,,,,,,,
342B,Chinese,m_mmlu,m_mmlu_zh,0.2680592480060767,5,0.25,,,,,,,,,,,,,,
352B,Chinese,m_mmlu,m_mmlu_zh,0.254310672236992,5,0.25,,,,,,,,,,,,,,
363B,Chinese,m_mmlu,m_mmlu_zh,0.27041397645271553,5,0.25,,,,,,,,,,,,,,
373B,Chinese,m_mmlu,m_mmlu_zh,0.2632738321306495,5,0.25,,,,,,,,,,,,,,
384B,Chinese,m_mmlu,m_mmlu_zh,0.26623623243448535,5,0.25,,,,,,,,,,,,,,
394B,Chinese,m_mmlu,m_mmlu_zh,0.26540068363083935,5,0.25,,,,,,,,,,,,,,
405B,Chinese,m_mmlu,m_mmlu_zh,0.2645651348271933,5,0.25,,,,,,,,,,,,,,
415B,Chinese,m_mmlu,m_mmlu_zh,0.2702620584884163,5,0.25,,,,,,,,,,,,,,
step100000-tokens420B,Chinese,m_mmlu,m_mmlu_zh,0.23987846562856058,5,0.25,17.4668,2.3753,0.699178,0.6473,0.7164,0.7451,0.78,0.8058,0.832,0.8709,0.9069,0.947,layer_31,last
426B,Chinese,m_mmlu,m_mmlu_zh,0.26767945309532853,5,0.25,,,,,,,,,,,,,,
436B,Chinese,m_mmlu,m_mmlu_zh,0.2538549183440942,5,0.25,,,,,,,,,,,,,,
447B,Chinese,m_mmlu,m_mmlu_zh,0.26578047854158754,5,0.25,,,,,,,,,,,,,,
457B,Chinese,m_mmlu,m_mmlu_zh,0.24952525636156475,5,0.25,,,,,,,,,,,,,,
468B,Chinese,m_mmlu,m_mmlu_zh,0.25127231295100644,5,0.25,,,,,,,,,,,,,,
478B,Chinese,m_mmlu,m_mmlu_zh,0.24800607671857197,5,0.25,,,,,,,,,,,,,,
489B,Chinese,m_mmlu,m_mmlu_zh,0.25127231295100644,5,0.25,,,,,,,,,,,,,,
499B,Chinese,m_mmlu,m_mmlu_zh,0.2679073300417774,5,0.25,,,,,,,,,,,,,,
510B,Chinese,m_mmlu,m_mmlu_zh,0.26524876566654004,5,0.25,,,,,,,,,,,,,,
520B,Chinese,m_mmlu,m_mmlu_zh,0.2552981390049373,5,0.25,,,,,,,,,,,,,,
531B,Chinese,m_mmlu,m_mmlu_zh,0.2605393087732624,5,0.25,,,,,,,,,,,,,,
541B,Chinese,m_mmlu,m_mmlu_zh,0.26448917584504367,5,0.25,,,,,,,,,,,,,,
552B,Chinese,m_mmlu,m_mmlu_zh,0.26259020129130267,5,0.25,,,,,,,,,,,,,,
562B,Chinese,m_mmlu,m_mmlu_zh,0.26486897075579185,5,0.25,,,,,,,,,,,,,,
573B,Chinese,m_mmlu,m_mmlu_zh,0.26479301177364223,5,0.25,,,,,,,,,,,,,,
583B,Chinese,m_mmlu,m_mmlu_zh,0.26213444739840486,5,0.25,,,,,,,,,,,,,,
593B,Chinese,m_mmlu,m_mmlu_zh,0.2613748575769085,5,0.25,,,,,,,,,,,,,,
step150000-tokens630B,Chinese,m_mmlu,m_mmlu_zh,0.3428028864413217,5,0.25,11.6111,2.0311,0.705137,0.7006,0.7637,0.7911,0.8215,0.8429,0.8642,0.8959,0.9251,0.9575,layer_31,last
step200000-tokens840B,Chinese,m_mmlu,m_mmlu_zh,0.35495632358526397,5,0.25,12.5868,2.0859,0.7061,0.6912,0.7544,0.7819,0.8126,0.8344,0.8565,0.8897,0.9206,0.9551,layer_31,last
step250000-tokens1050B,Chinese,m_mmlu,m_mmlu_zh,0.3490315229775921,5,0.25,16.9048,2.3554,0.707295,0.6501,0.7194,0.7511,0.7857,0.8102,0.8353,0.8733,0.9088,0.9485,layer_31,last
step300000-tokens1260B,Chinese,m_mmlu,m_mmlu_zh,0.3900493733383973,5,0.25,17.683,2.4098,0.708497,0.6425,0.7147,0.7469,0.7823,0.8073,0.8325,0.871,0.9072,0.9477,layer_31,last
step350000-tokens1470B,Chinese,m_mmlu,m_mmlu_zh,0.3872388909988606,5,0.25,15.7657,2.2797,0.708953,0.661,0.7255,0.7577,0.7915,0.8157,0.8402,0.8772,0.9117,0.9502,layer_31,last
step400000-tokens1680B,Chinese,m_mmlu,m_mmlu_zh,0.41496391948347894,5,0.25,18.1583,2.4086,0.710169,0.6429,0.7096,0.7416,0.7766,0.8022,0.828,0.8676,0.9048,0.9464,layer_31,last
step450000-tokens1890B,Chinese,m_mmlu,m_mmlu_zh,0.416635017090771,5,0.25,18.5065,2.4276,0.712194,0.6403,0.7083,0.74,0.7748,0.8,0.8258,0.8657,0.9035,0.9458,layer_31,last
step500000-tokens2100B,Chinese,m_mmlu,m_mmlu_zh,0.42377516141283705,5,0.25,18.61,2.4174,0.710259,0.6418,0.7069,0.7379,0.7723,0.7975,0.8237,0.8642,0.9023,0.9451,layer_31,last
step550000-tokens2310B,Chinese,m_mmlu,m_mmlu_zh,0.42992783896695785,5,0.25,19.2361,2.478,0.715729,0.6337,0.703,0.7364,0.7718,0.7977,0.8241,0.8647,0.9029,0.9456,layer_31,last
step600000-tokens2520B,Chinese,m_mmlu,m_mmlu_zh,0.44063805545005696,5,0.25,21.2971,2.5765,0.709751,0.6214,0.6907,0.7248,0.7613,0.7879,0.8151,0.8575,0.8975,0.9424,layer_31,last
step650000-tokens2730B,Chinese,m_mmlu,m_mmlu_zh,0.44276490695024684,5,0.25,22.8287,2.6726,0.715104,0.6099,0.6833,0.7177,0.755,0.7821,0.8101,0.8539,0.8951,0.9412,layer_31,last
step700000-tokens2940B,Chinese,m_mmlu,m_mmlu_zh,0.4441321686289404,5,0.25,24.2037,2.7705,0.714451,0.5987,0.6777,0.714,0.7515,0.7789,0.807,0.8512,0.8932,0.9401,layer_31,last
step750000-tokens3150B,Chinese,m_mmlu,m_mmlu_zh,0.4412457273072541,5,0.25,25.5246,2.8456,0.713529,0.5905,0.6718,0.7084,0.7468,0.7743,0.803,0.8481,0.8908,0.9388,layer_31,last
step800000-tokens3360B,Chinese,m_mmlu,m_mmlu_zh,0.46350170907709837,5,0.25,23.6087,2.7344,0.714399,0.6027,0.6797,0.7165,0.7535,0.7808,0.8088,0.8526,0.8942,0.9408,layer_31,last
step850000-tokens3570B,Chinese,m_mmlu,m_mmlu_zh,0.45400683630839345,5,0.25,23.3359,2.7045,0.716929,0.6061,0.6818,0.7158,0.7529,0.78,0.8077,0.8519,0.8938,0.9406,layer_31,last
step900000-tokens3780B,Chinese,m_mmlu,m_mmlu_zh,0.4515001898974554,5,0.25,23.748,2.7173,0.715689,0.6048,0.6785,0.7139,0.7514,0.7785,0.8064,0.8508,0.893,0.9401,layer_31,last
step950000-tokens3990B,Chinese,m_mmlu,m_mmlu_zh,0.4385112039498671,5,0.25,26.8178,2.8834,0.714946,0.5868,0.6652,0.7013,0.7395,0.7679,0.7971,0.8435,0.8876,0.9371,layer_31,last
step1000000-tokens4200B,Chinese,m_mmlu,m_mmlu_zh,0.4530953285225978,5,0.25,24.836,2.7736,0.718127,0.5985,0.6737,0.7089,0.7465,0.7739,0.8024,0.8476,0.8907,0.939,layer_31,last
