predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse
max_rankme,overall_score_str,0,per_ckpt,426B,72,-0.2951,0.3017,-0.1938,0.4675,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,436B,72,-0.2823,0.2058,-0.1731,0.4945,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,447B,72,-0.2635,0.2058,-0.2049,0.4176,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,457B,72,-0.3101,0.2058,-0.2187,0.3856,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,468B,72,-0.3135,0.2058,-0.2049,0.4126,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,478B,72,-0.3027,0.1608,-0.2014,0.4036,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,489B,72,-0.2713,0.2198,-0.1926,0.4426,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,499B,72,-0.2934,0.1608,-0.1912,0.4486,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,510B,72,-0.3155,0.2058,-0.1725,0.4905,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,520B,72,-0.3164,0.2058,-0.2,0.4326,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,531B,72,-0.3136,0.2058,-0.184,0.4715,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,541B,72,-0.307,0.2058,-0.211,0.4116,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,552B,72,-0.306,0.2058,-0.1912,0.4535,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,562B,72,-0.3001,0.2058,-0.2068,0.4146,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,573B,72,-0.3056,0.1608,-0.2156,0.4136,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,583B,72,-0.299,0.2058,-0.2205,0.4006,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,593B,72,-0.2877,0.1608,-0.2158,0.3876,average_predictors,none
max_rankme,overall_score_str,0,per_ckpt,main,72,-0.3012,0.1608,-0.2331,0.3516,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,10B,72,0.3532,0.0789,0.3651,0.044,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,21B,72,0.2578,0.2418,0.3446,0.0529,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,31B,72,0.3035,0.1299,0.3505,0.049,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,42B,72,0.3363,0.0789,0.3368,0.0549,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,52B,72,0.2798,0.2418,0.3522,0.0509,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,63B,72,0.3443,0.0789,0.3503,0.038,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,73B,72,0.2668,0.2597,0.2746,0.1668,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,84B,72,0.2782,0.2418,0.3354,0.0659,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,94B,72,0.4077,0.034,0.4531,0.008,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,105B,72,0.3569,0.0779,0.3746,0.027,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,115B,72,0.3501,0.0779,0.3399,0.0539,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,126B,72,0.3438,0.0789,0.3426,0.0529,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,136B,72,0.2901,0.1708,0.3315,0.0689,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,147B,72,0.3665,0.0619,0.3378,0.0689,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,157B,72,0.3689,0.0619,0.3619,0.04,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,168B,72,0.3744,0.0639,0.3483,0.032,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,178B,72,0.3731,0.0619,0.3549,0.0609,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,189B,72,0.3793,0.0619,0.404,0.016,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,199B,72,0.371,0.0729,0.369,0.036,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,210B,72,0.3677,0.0729,0.4005,0.025,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,220B,72,0.4069,0.026,0.414,0.011,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,231B,72,0.3735,0.0619,0.3638,0.041,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,241B,72,0.2892,0.1808,0.3091,0.1239,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,252B,72,0.2788,0.2857,0.2954,0.1419,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,262B,72,0.3628,0.0729,0.3486,0.0629,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,273B,72,0.3093,0.1479,0.3318,0.0659,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,283B,72,0.3726,0.0789,0.3778,0.036,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,294B,72,0.2986,0.2148,0.3324,0.0959,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,304B,72,0.3839,0.0619,0.3617,0.031,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,315B,72,0.375,0.0779,0.3667,0.042,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,325B,72,0.3869,0.0639,0.3579,0.035,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,334B,72,0.3885,0.0619,0.387,0.027,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,342B,72,0.391,0.0619,0.3812,0.031,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,352B,72,0.3977,0.0619,0.3962,0.02,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,363B,72,0.3912,0.0639,0.3753,0.026,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,373B,72,0.3969,0.0639,0.3903,0.02,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,384B,72,0.3877,0.0639,0.3741,0.033,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,394B,72,0.3912,0.0639,0.3778,0.024,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,405B,72,0.3737,0.0639,0.3724,0.037,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,415B,72,0.3779,0.1538,0.3583,0.05,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,426B,72,0.3369,0.1479,0.3593,0.043,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,436B,72,0.3805,0.0639,0.358,0.041,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,447B,72,0.3896,0.0639,0.347,0.0699,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,457B,72,0.3948,0.0639,0.3592,0.0519,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,468B,72,0.3989,0.0639,0.3668,0.041,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,478B,72,0.3903,0.0619,0.3597,0.0539,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,489B,72,0.3433,0.1538,0.3536,0.0509,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,499B,72,0.3913,0.0619,0.3632,0.037,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,510B,72,0.3987,0.0639,0.3851,0.023,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,520B,72,0.381,0.0639,0.3855,0.023,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,531B,72,0.3927,0.0639,0.3789,0.026,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,541B,72,0.3736,0.0639,0.3735,0.031,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,552B,72,0.3953,0.0639,0.3934,0.02,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,562B,72,0.3926,0.0639,0.3472,0.0699,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,573B,72,0.3896,0.0619,0.3797,0.031,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,583B,72,0.3885,0.0639,0.3686,0.038,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,593B,72,0.3862,0.0619,0.3575,0.045,average_predictors,none
max_rankme,transfer_margin_str,0,per_ckpt,main,72,0.3808,0.0619,0.3587,0.047,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,10B,72,-0.0042,0.8671,0.1046,0.6933,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,21B,72,0.037,0.969,0.0955,0.7243,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,31B,72,0.0208,0.8082,0.098,0.7373,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,42B,72,0.0206,0.8671,0.0985,0.7323,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,52B,72,0.0582,0.969,0.1022,0.7203,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,63B,72,0.0453,0.8671,0.1256,0.6633,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,73B,72,0.0344,0.7483,0.1383,0.6254,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,84B,72,0.0527,0.969,0.0865,0.7652,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,94B,72,-0.0307,0.7822,-0.0349,0.9311,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,105B,72,0.0604,0.969,0.1325,0.6294,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,115B,72,0.0648,0.969,0.1039,0.7233,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,126B,72,0.0309,0.8671,0.1043,0.7183,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,136B,72,0.0536,0.984,0.1316,0.6294,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,147B,72,0.01,0.8871,0.0581,0.8931,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,157B,72,0.0377,0.8871,0.1189,0.7173,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,168B,72,0.0804,0.9491,0.1667,0.5874,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,178B,72,0.0533,0.8871,0.0858,0.8561,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,189B,72,0.0037,0.8871,0.116,0.6743,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,199B,72,0.0347,0.8551,0.1069,0.8122,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,210B,72,0.0162,0.8551,0.0937,0.7932,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,220B,72,0.0847,0.99,0.1561,0.6154,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,231B,72,0.0787,0.8871,0.1145,0.7712,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,241B,72,0.0485,0.8002,0.1183,0.7802,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,252B,72,0.0952,0.7413,0.0964,0.8841,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,262B,72,0.0607,0.8551,0.0831,0.8711,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,273B,72,0.0633,1.0,0.0897,0.7812,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,283B,72,0.0408,0.8671,0.0955,0.7752,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,294B,72,0.1203,0.8791,0.0902,0.8561,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,304B,72,0.057,0.8871,0.1277,0.6763,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,315B,72,0.0851,0.969,0.1491,0.6144,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,325B,72,0.0554,0.9491,0.1164,0.6603,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,334B,72,0.007,0.8871,0.093,0.7832,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,342B,72,0.028,0.8871,0.1027,0.7592,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,352B,72,0.0491,0.8871,0.1203,0.7123,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,363B,72,0.0464,0.9491,0.1245,0.6533,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,373B,72,0.0434,0.9491,0.1302,0.6653,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,384B,72,0.0479,0.9491,0.119,0.6643,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,394B,72,0.0507,0.9491,0.1342,0.6513,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,405B,72,0.034,0.9491,0.1334,0.6533,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,415B,72,0.0539,0.7872,0.0906,0.7882,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,426B,72,0.036,1.0,0.108,0.7093,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,436B,72,0.0737,0.9491,0.1116,0.7163,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,447B,72,0.0825,0.9491,0.0817,0.8212,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,457B,72,0.0526,0.9491,0.0828,0.8212,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,468B,72,0.0485,0.9491,0.0941,0.7802,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,478B,72,0.0437,0.8871,0.088,0.8392,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,489B,72,0.0408,0.7872,0.0889,0.7962,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,499B,72,0.0557,0.8871,0.0945,0.7692,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,510B,72,0.0483,0.9491,0.1256,0.6773,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,520B,72,0.0443,0.9491,0.1089,0.6953,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,531B,72,0.0491,0.9491,0.1145,0.6893,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,541B,72,0.0503,0.9491,0.0911,0.7612,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,552B,72,0.0515,0.9491,0.1118,0.7103,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,562B,72,0.053,0.9491,0.0779,0.8352,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,573B,72,0.0433,0.8871,0.0853,0.7942,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,583B,72,0.0514,0.9491,0.0774,0.8072,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,593B,72,0.065,0.8871,0.0757,0.8392,average_predictors,none
max_rankme,overall_margin_str,0,per_ckpt,main,72,0.0446,0.8871,0.0618,0.8811,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,10B,72,0.0251,0.9051,0.0182,0.953,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,21B,72,0.0803,0.7882,0.0335,0.8671,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,31B,72,0.0448,0.8661,0.0284,0.9021,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,42B,72,0.0121,0.9051,0.0347,0.8392,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,52B,72,0.0485,0.7882,0.0165,0.955,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,63B,72,-0.0096,0.9051,0.0351,0.8332,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,73B,72,0.1333,0.5754,0.1235,0.4026,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,84B,72,0.0492,0.7882,0.0207,0.9311,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,94B,72,0.1154,0.5834,0.0488,0.7772,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,105B,72,-0.0195,0.6464,0.0163,0.975,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,115B,72,-0.0243,0.6464,0.0174,0.959,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,126B,72,0.0012,0.9051,0.0223,0.9111,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,136B,72,0.0056,0.959,0.0008,0.99,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,147B,72,-0.0141,0.7942,0.0052,0.986,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,157B,72,-0.0266,0.7942,0.0058,0.972,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,168B,72,-0.0558,0.5175,0.0281,0.958,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,178B,72,-0.0186,0.7942,0.002,0.958,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,189B,72,-0.0247,0.7942,-0.0086,0.8871,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,199B,72,-0.0256,0.8432,0.008,0.997,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,210B,72,-0.0129,0.8432,0.0073,0.999,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,220B,72,-0.0133,0.8561,0.025,0.98,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,231B,72,-0.0297,0.7942,-0.0019,0.9261,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,241B,72,0.0382,0.8392,0.0581,0.8172,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,252B,72,0.0844,0.5475,0.0421,0.8781,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,262B,72,0.001,0.8432,0.0044,0.972,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,273B,72,0.0231,0.8312,0.0046,0.993,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,283B,72,0.0035,0.9051,-0.0064,0.955,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,294B,72,0.0328,0.954,0.0234,0.998,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,304B,72,-0.0249,0.7942,0.0189,0.963,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,315B,72,-0.0675,0.6464,-0.0118,0.8172,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,325B,72,-0.0503,0.5175,0.008,0.994,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,334B,72,-0.0108,0.7942,0.0068,0.97,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,342B,72,-0.0134,0.7942,-0.0002,0.9491,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,352B,72,-0.0453,0.7942,0.0008,0.8861,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,363B,72,-0.0899,0.5175,-0.0239,0.8432,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,373B,72,-0.0695,0.5175,-0.0106,0.8422,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,384B,72,-0.0976,0.5175,-0.035,0.7782,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,394B,72,-0.0821,0.5175,-0.0103,0.8711,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,405B,72,-0.0934,0.5175,-0.0389,0.7483,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,415B,72,-0.0186,0.8911,-0.0049,0.9491,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,426B,72,-0.0406,0.8312,-0.028,0.8452,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,436B,72,-0.0678,0.5175,-0.0068,0.8991,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,447B,72,-0.0446,0.5175,-0.0106,0.8911,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,457B,72,-0.0932,0.5175,-0.0445,0.7303,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,468B,72,-0.0835,0.5175,-0.0322,0.7692,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,478B,72,-0.0394,0.7942,-0.0166,0.8472,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,489B,72,0.029,0.8911,-0.0102,0.8961,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,499B,72,-0.041,0.7942,-0.0014,0.9451,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,510B,72,-0.0782,0.5175,-0.0128,0.8292,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,520B,72,-0.0851,0.5175,-0.0142,0.8581,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,531B,72,-0.0749,0.5175,-0.0072,0.8831,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,541B,72,-0.0881,0.5175,-0.0225,0.8272,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,552B,72,-0.0603,0.5175,-0.0079,0.8342,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,562B,72,-0.0654,0.5175,-0.0109,0.8821,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,573B,72,-0.0397,0.7942,-0.0217,0.8412,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,583B,72,-0.0621,0.5175,-0.021,0.8701,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,593B,72,-0.0516,0.7942,-0.02,0.8531,average_predictors,none
max_rankme,accuracy_gpt-5-mini,0,per_ckpt,main,72,-0.0327,0.7942,-0.0201,0.8751,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,10B,72,-0.0082,0.8482,0.0204,0.9071,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,21B,72,0.0409,0.995,0.019,0.9151,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,31B,72,0.0037,0.956,0.0162,0.9451,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,42B,72,-0.0094,0.8482,0.0107,0.97,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,52B,72,0.0153,0.995,0.0128,0.953,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,63B,72,-0.0209,0.8482,0.0181,0.9131,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,73B,72,0.0301,0.961,0.0373,0.8541,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,84B,72,0.0142,0.995,0.004,0.973,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,94B,72,0.119,0.4406,0.0685,0.5984,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,105B,72,-0.0278,0.6144,0.0246,0.8651,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,115B,72,-0.0179,0.6144,0.0047,0.977,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,126B,72,-0.0277,0.8482,0.0079,0.974,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,136B,72,-0.0422,0.6583,-0.0121,0.8911,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,147B,72,-0.0254,0.7612,-0.0122,0.8621,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,157B,72,-0.0297,0.7612,0.0066,0.96,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,168B,72,-0.0645,0.5544,0.0136,0.967,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,178B,72,-0.0198,0.7612,-0.0052,0.8811,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,189B,72,-0.0201,0.7612,0.0083,0.998,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,199B,72,-0.0134,0.8072,0.0044,0.96,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,210B,72,-0.0102,0.8072,0.0288,0.9211,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,220B,72,0.0148,0.7423,0.0466,0.7872,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,231B,72,-0.0434,0.7612,-0.0064,0.8801,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,241B,72,-0.0207,0.8272,0.0054,0.9261,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,252B,72,-0.0072,0.993,-0.006,0.8591,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,262B,72,0.0034,0.8072,0.0009,0.8921,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,273B,72,-0.0327,0.5884,-0.0165,0.8741,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,283B,72,0.0005,0.8482,-0.001,0.964,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,294B,72,0.015,0.9051,0.0077,0.9431,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,304B,72,-0.0234,0.7612,0.0121,0.997,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,315B,72,-0.0628,0.6144,-0.0065,0.9111,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,325B,72,-0.0546,0.5544,-0.006,0.962,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,334B,72,-0.0111,0.7612,0.0062,0.967,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,342B,72,-0.0076,0.7612,0.0085,1.0,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,352B,72,-0.0279,0.7612,0.0025,0.956,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,363B,72,-0.0582,0.5544,-0.0203,0.9131,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,373B,72,-0.0371,0.5544,-0.0062,0.9341,average_predictors,none
max_rankme,accuracy_meta-llama/Llama-3.3-70B-Instruct,0,per_ckpt,384B,72,-0.0639,0.5544,-0.0286,0.8601,average_predictors,none
